disease_efo,disease_name,gene_symbol,gene_id,gene_name,association_score,genetic_evidence_score,genetic_evidence_types
MONDO_0004979,asthma,IQCH,ENSG00000103599,IQ motif containing H,0.47679878288617994,0.7842977930372672,genetic_association
MONDO_0004979,asthma,RUNX3,ENSG00000020633,RUNX family transcription factor 3,0.4779974815028092,0.7809101429661748,genetic_association
MONDO_0004979,asthma,BLTP1,ENSG00000138688,bridge-like lipid transfer protein family member 1,0.4746547146229309,0.7807709635499761,genetic_association
MONDO_0004979,asthma,PLXNC1,ENSG00000136040,plexin C1,0.47250456592100337,0.7772341322027655,genetic_association
MONDO_0004979,asthma,TNFAIP8,ENSG00000145779,TNF alpha induced protein 8,0.4721254140635831,0.7766104561874857,genetic_association
MONDO_0004979,asthma,RIN3,ENSG00000100599,Ras and Rab interactor 3,0.47020298269744915,0.7734482025663719,genetic_association
MONDO_0004979,asthma,ZNF652,ENSG00000198740,zinc finger protein 652,0.46925011930027116,0.7718808146318874,genetic_association
MONDO_0004979,asthma,IL2,ENSG00000109471,interleukin 2,0.47554438060800824,0.7693721154682868,genetic_association
MONDO_0004979,asthma,CDC42SE2,ENSG00000158985,CDC42 small effector 2,0.4678338366944912,0.7671700749974651,genetic_association
MONDO_0004979,asthma,FGF7,ENSG00000140285,fibroblast growth factor 7,0.4654741139171748,0.7656695725004949,genetic_association
MONDO_0004979,asthma,GADD45G,ENSG00000130222,growth arrest and DNA damage inducible gamma,0.46447211163331764,0.7625015278346622,genetic_association
MONDO_0004979,asthma,PRR5L,ENSG00000135362,proline rich 5 like,0.4682895513166424,0.7606209751127536,genetic_association
MONDO_0004979,asthma,ARRDC1,ENSG00000197070,arrestin domain containing 1,0.4622446518566885,0.7603573526340662,genetic_association
MONDO_0004979,asthma,EEFSEC,ENSG00000132394,"eukaryotic elongation factor, selenocysteine-tRNA specific",0.46186505413487505,0.7597329432057155,genetic_association
MONDO_0004979,asthma,TNFRSF11A,ENSG00000141655,TNF receptor superfamily member 11a,0.464965088575189,0.7580014864749708,genetic_association
MONDO_0004979,asthma,GLIS3,ENSG00000107249,GLIS family zinc finger 3,0.4603046138437343,0.7571661374158604,genetic_association
MONDO_0004979,asthma,ID4,ENSG00000172201,inhibitor of DNA binding 4,0.4596277020950028,0.7560526689892058,genetic_association
MONDO_0004979,asthma,ZNF217,ENSG00000171940,zinc finger protein 217,0.45879328171517875,0.7546801108245228,genetic_association
MONDO_0004979,asthma,SLC9A4,ENSG00000180251,solute carrier family 9 member A4,0.4572896706540372,0.7522067848027967,genetic_association
MONDO_0004979,asthma,COG6,ENSG00000133103,component of oligomeric golgi complex 6,0.45575381926573366,0.7496804258909971,genetic_association
MONDO_0004979,asthma,RORA,ENSG00000069667,RAR related orphan receptor A,0.45674800896312057,0.7470436061579715,genetic_association
MONDO_0004979,asthma,PTPRK,ENSG00000152894,protein tyrosine phosphatase receptor type K,0.45343938397563166,0.7458733555810297,genetic_association
MONDO_0004979,asthma,MYC,ENSG00000136997,"MYC proto-oncogene, bHLH transcription factor",0.4548768900606813,0.7446114678592213,genetic_association
MONDO_0004979,asthma,ADAMTSL3,ENSG00000156218,ADAMTS like 3,0.45248930033354584,0.7443105401325965,genetic_association
MONDO_0004979,asthma,POLI,ENSG00000101751,DNA polymerase iota,0.4508739742561199,0.7416534513919502,genetic_association
MONDO_0004979,asthma,ITGB8,ENSG00000105855,integrin subunit beta 8,0.45011308887786755,0.7404018527211119,genetic_association
MONDO_0004979,asthma,LRRC32,ENSG00000137507,leucine rich repeat containing 32,0.4501469622553482,0.7398496410573454,genetic_association
MONDO_0004979,asthma,GNA15,ENSG00000060558,G protein subunit alpha 15,0.45124214127191803,0.7393352078309595,genetic_association
MONDO_0004979,asthma,NDFIP1,ENSG00000131507,Nedd4 family interacting protein 1,0.44134026089049866,0.7259712168299304,genetic_association
MONDO_0004979,asthma,CARD11,ENSG00000198286,caspase recruitment domain family member 11,0.5503364669446852,0.7230745553397078,genetic_association
MONDO_0004979,asthma,TNFAIP3,ENSG00000118503,TNF alpha induced protein 3,0.4522493783629424,0.7228939140929049,genetic_association
MONDO_0004979,asthma,SEPTIN8,ENSG00000164402,septin 8,0.4389654799377987,0.7220648824872227,genetic_association
MONDO_0004979,asthma,NRROS,ENSG00000174004,negative regulator of reactive oxygen species,0.43711277151660793,0.7190173178162609,genetic_association
MONDO_0004979,asthma,ITPKB,ENSG00000143772,inositol-trisphosphate 3-kinase B,0.4368763356516911,0.7186283987717813,genetic_association
MONDO_0004979,asthma,IPCEF1,ENSG00000074706,interaction protein for cytohesin exchange factors 1,0.43620641118480474,0.717526423893196,genetic_association
MONDO_0004979,asthma,SPATA32,ENSG00000184361,spermatogenesis associated 32,0.434882405065313,0.7153485343625234,genetic_association
MONDO_0004979,asthma,COL16A1,ENSG00000084636,collagen type XVI alpha 1 chain,0.4336651910814792,0.7133463097859502,genetic_association
MONDO_0004979,asthma,ZFP36L1,ENSG00000185650,ZFP36 ring finger protein like 1,0.4305172276592845,0.7081681489910667,genetic_association
MONDO_0004979,asthma,SPSB1,ENSG00000171621,splA/ryanodine receptor domain and SOCS box containing 1,0.4300346147079685,0.7073742873324502,genetic_association
MONDO_0004979,asthma,CD247,ENSG00000198821,CD247 molecule,0.4293006888720794,0.7061670350616779,genetic_association
MONDO_0004979,asthma,SERPING1,ENSG00000149131,serpin family G member 1,0.43278523871434793,0.7052863216911892,genetic_association
MONDO_0004979,asthma,FOXP1,ENSG00000114861,forkhead box P1,0.42717262434568354,0.7026665305062969,genetic_association
MONDO_0004979,asthma,GSAP,ENSG00000186088,gamma-secretase activating protein,0.42836185055536874,0.7018160159008517,genetic_association
MONDO_0004979,asthma,NFATC2,ENSG00000101096,nuclear factor of activated T cells 2,0.4289811378003927,0.6971388101299948,genetic_association
MONDO_0004979,asthma,SHARPIN,ENSG00000179526,SHANK associated RH domain interactor,0.4238074343214784,0.697131048445796,genetic_association
MONDO_0004979,asthma,ZPBP2,ENSG00000186075,zona pellucida binding protein 2,0.4246037086571908,0.6961494667664649,genetic_association
MONDO_0004979,asthma,TPCN2,ENSG00000162341,two pore segment channel 2,0.4230114723200679,0.6958217513933393,genetic_association
MONDO_0004979,asthma,FTO,ENSG00000140718,FTO alpha-ketoglutarate dependent dioxygenase,0.42176932363960196,0.6931705803365634,genetic_association
MONDO_0004979,asthma,ENSG00000293584,ENSG00000293584,novel protein,0.41846319035597546,0.6883401729275644,genetic_association
MONDO_0004979,asthma,MAP4K4,ENSG00000071054,mitogen-activated protein kinase kinase kinase kinase 4,0.4166645873374368,0.6853816075355744,genetic_association
MONDO_0004979,asthma,FADS2,ENSG00000134824,fatty acid desaturase 2,0.41580707287575414,0.6839710613598393,genetic_association
MONDO_0004979,asthma,FADS1,ENSG00000149485,fatty acid desaturase 1,0.4147067667509655,0.6814802868304811,genetic_association
MONDO_0004979,asthma,ARPP21,ENSG00000172995,cAMP regulated phosphoprotein 21,0.413192067631762,0.6796695762989315,genetic_association
MONDO_0004979,asthma,IL18RAP,ENSG00000115607,interleukin 18 receptor accessory protein,0.4151299793160142,0.6792417485831065,genetic_association
MONDO_0004979,asthma,CADM3,ENSG00000162706,cell adhesion molecule 3,0.4119541544072694,0.6776333030432321,genetic_association
MONDO_0004979,asthma,PLCL2,ENSG00000154822,phospholipase C like 2,0.4093248234245483,0.673308253229913,genetic_association
MONDO_0004979,asthma,CLEC16A,ENSG00000038532,C-type lectin domain containing 16A,0.4093078363062941,0.6732803107102693,genetic_association
MONDO_0004979,asthma,NFKBIA,ENSG00000100906,NFKB inhibitor alpha,0.4156122494774052,0.670833572358749,genetic_association
MONDO_0004979,asthma,SEC61B,ENSG00000106803,SEC61 translocon subunit beta,0.40717284684930605,0.6697684151698957,genetic_association
MONDO_0004979,asthma,CCL20,ENSG00000115009,C-C motif chemokine ligand 20,0.4096754531590596,0.6690774323400015,genetic_association
MONDO_0004979,asthma,SMAD2,ENSG00000175387,SMAD family member 2,0.4058759097214555,0.6668751385780258,genetic_association
MONDO_0004979,asthma,EMSY,ENSG00000158636,"EMSY transcriptional repressor, BRCA2 interacting",0.40517531453586764,0.6658746953955024,genetic_association
MONDO_0004979,asthma,TBCK,ENSG00000145348,TBC1 domain containing kinase,0.4030459623813575,0.6629800035872585,genetic_association
MONDO_0004979,asthma,AP1S3,ENSG00000152056,adaptor related protein complex 1 subunit sigma 3,0.40208973794407316,0.6614070869970133,genetic_association
MONDO_0004979,asthma,IP6K3,ENSG00000161896,inositol hexakisphosphate kinase 3,0.4020001560019355,0.6612597315044316,genetic_association
MONDO_0004979,asthma,RERE,ENSG00000142599,arginine-glutamic acid dipeptide repeats,0.4013653584042095,0.660215537658323,genetic_association
MONDO_0004979,asthma,AAGAB,ENSG00000103591,alpha and gamma adaptin binding protein,0.39941922653466005,0.6570142985087434,genetic_association
MONDO_0004979,asthma,SERPINB7,ENSG00000166396,serpin family B member 7,0.39930497307225843,0.6568263602387124,genetic_association
MONDO_0004979,asthma,ADAP1,ENSG00000105963,ArfGAP with dual PH domains 1,0.3986394782154506,0.6557316717323523,genetic_association
MONDO_0004979,asthma,IL2RB,ENSG00000100385,interleukin 2 receptor subunit beta,0.39797313814212454,0.6530144441153686,genetic_association
MONDO_0004979,asthma,IL18R1,ENSG00000115604,interleukin 18 receptor 1,0.39838016692370626,0.6510539153100243,genetic_association
MONDO_0004979,asthma,MLLT10,ENSG00000078403,MLLT10 histone lysine methyltransferase DOT1L cofactor,0.3948405971583097,0.6494828008541774,genetic_association
MONDO_0004979,asthma,MECOM,ENSG00000085276,MDS1 and EVI1 complex locus,0.39463193291683935,0.6491395640214818,genetic_association
MONDO_0004979,asthma,IRF4,ENSG00000137265,interferon regulatory factor 4,0.39733457896497826,0.6470443457291329,genetic_association
MONDO_0004979,asthma,EMC2,ENSG00000104412,ER membrane protein complex subunit 2,0.39305404134112826,0.6465440521936385,genetic_association
MONDO_0004979,asthma,PEX14,ENSG00000142655,peroxisomal biogenesis factor 14,0.39173400199529135,0.6443726877044188,genetic_association
MONDO_0004979,asthma,RPS26,ENSG00000197728,ribosomal protein S26,0.389690019441973,0.6410104916101453,genetic_association
MONDO_0004979,asthma,DTWD1,ENSG00000104047,DTW motif tRNA-uridine aminocarboxypropyltransferase 1,0.38917003640929565,0.6401551590053156,genetic_association
MONDO_0004979,asthma,SIK2,ENSG00000170145,salt inducible kinase 2,0.38713067800703943,0.6368005692884132,genetic_association
MONDO_0004979,asthma,CD200R1,ENSG00000163606,CD200 receptor 1,0.3909560853393762,0.6367182439834411,genetic_association
MONDO_0004979,asthma,SH3PXD2A,ENSG00000107957,SH3 and PX domains 2A,0.38839257199445937,0.6361907275855102,genetic_association
MONDO_0004979,asthma,HIVEP1,ENSG00000095951,HIVEP zinc finger 1,0.38633972293883534,0.6354995082608892,genetic_association
MONDO_0004979,asthma,HHEX,ENSG00000152804,hematopoietically expressed homeobox,0.3862155929075417,0.6352953237849894,genetic_association
MONDO_0004979,asthma,ESR1,ENSG00000091831,estrogen receptor 1,0.38845152857257725,0.6332917698809648,genetic_association
MONDO_0004979,asthma,UBAC2,ENSG00000134882,UBA domain containing 2,0.38401730277391305,0.6316793034381587,genetic_association
MONDO_0004979,asthma,CHRM2,ENSG00000181072,cholinergic receptor muscarinic 2,0.48704044034570504,0.6315732288585254,genetic_association
MONDO_0004979,asthma,FUT9,ENSG00000172461,fucosyltransferase 9,0.3824754526028755,0.629143076984268,genetic_association
MONDO_0004979,asthma,TGFBR1,ENSG00000106799,transforming growth factor beta receptor 1,0.3812033938545491,0.6270506369346374,genetic_association
MONDO_0004979,asthma,SNIP1,ENSG00000163877,Smad nuclear interacting protein 1,0.38060996519399637,0.626074491848907,genetic_association
MONDO_0004979,asthma,BTC,ENSG00000174808,betacellulin,0.3805764540707004,0.6260193685956886,genetic_association
MONDO_0004979,asthma,TRAF3,ENSG00000131323,TNF receptor associated factor 3,0.38713370519406737,0.6245564680138435,genetic_association
MONDO_0004979,asthma,NEU4,ENSG00000204099,neuraminidase 4,0.37911705902934617,0.6236187745690531,genetic_association
MONDO_0004979,asthma,TBX21,ENSG00000073861,T-box transcription factor 21,0.3803302437241771,0.6232247981982619,genetic_association
MONDO_0004979,asthma,KCNG2,ENSG00000178342,potassium voltage-gated channel modifier subfamily G member 2,0.3782321568684405,0.6221631777077291,genetic_association
MONDO_0004979,asthma,TGFBR3,ENSG00000069702,transforming growth factor beta receptor 3,0.3831280848082153,0.6211145288798636,genetic_association
MONDO_0004979,asthma,GSTCD,ENSG00000138780,glutathione S-transferase C-terminal domain containing,0.3775664453185206,0.6210681327576538,genetic_association
MONDO_0004979,asthma,RAPGEF6,ENSG00000158987,Rap guanine nucleotide exchange factor 6,0.37704475712698815,0.6202099952959854,genetic_association
MONDO_0004979,asthma,NSMCE1,ENSG00000169189,NSE1 component of SMC5/6 complex,0.3766771207244499,0.6196052613295824,genetic_association
MONDO_0004979,asthma,PRAG1,ENSG00000275342,"PEAK1 related, kinase-activating pseudokinase 1",0.3753904558345713,0.617488795286188,genetic_association
MONDO_0004979,asthma,SLC45A1,ENSG00000162426,solute carrier family 45 member 1,0.37394073631917973,0.6151041167650684,genetic_association
MONDO_0004979,asthma,SLC22A5,ENSG00000197375,solute carrier family 22 member 5,0.3733280094850048,0.6134882968514881,genetic_association
MONDO_0004979,asthma,KIF11,ENSG00000138160,kinesin family member 11,0.3720307353886118,0.6119623102665792,genetic_association
MONDO_0004979,asthma,POLG2,ENSG00000256525,"DNA polymerase gamma 2, accessory subunit",0.3715315219453615,0.6111411420592576,genetic_association
MONDO_0004979,asthma,ADAM33,ENSG00000149451,ADAM metallopeptidase domain 33,0.3873967575210728,0.607930797611621,genetic_association
MONDO_0004979,asthma,DPP10,ENSG00000175497,dipeptidyl peptidase like 10,0.3710511418200945,0.607930797611621,genetic_association
MONDO_0004979,asthma,DENND1B,ENSG00000213047,DENN domain containing 1B,0.37047557252695845,0.607930797611621,genetic_association
MONDO_0004979,asthma,MUC7,ENSG00000171195,"mucin 7, secreted",0.37045760683957796,0.607930797611621,genetic_association
MONDO_0004979,asthma,ALOX15,ENSG00000161905,arachidonate 15-lipoxygenase,0.37062239775383754,0.6069743525503154,genetic_association
MONDO_0004979,asthma,ZBTB38,ENSG00000177311,zinc finger and BTB domain containing 38,0.36854437290705583,0.6062275087147366,genetic_association
MONDO_0004979,asthma,ARHGAP15,ENSG00000075884,Rho GTPase activating protein 15,0.36520729467976504,0.6007382684255439,genetic_association
MONDO_0004979,asthma,MDH1,ENSG00000014641,malate dehydrogenase 1,0.3636683273202232,0.5982067839776627,genetic_association
MONDO_0004979,asthma,NFILZ,ENSG00000268480,NFIL3 like basic leucine zipper,0.36347174341600413,0.597883418382448,genetic_association
MONDO_0004979,asthma,RAD50,ENSG00000113522,RAD50 double strand break repair protein,0.3661524884679154,0.5978179942864696,genetic_association
MONDO_0004979,asthma,AIMP1,ENSG00000164022,aminoacyl tRNA synthetase complex interacting multifunctional protein 1,0.3631248578557467,0.5973128179759211,genetic_association
MONDO_0004979,asthma,ADAMTS4,ENSG00000158859,ADAM metallopeptidase with thrombospondin type 1 motif 4,0.3628133532570912,0.5968004165646431,genetic_association
MONDO_0004979,asthma,STAT5B,ENSG00000173757,signal transducer and activator of transcription 5B,0.36378120125752494,0.5964422246478808,genetic_association
MONDO_0004979,asthma,SLFN5,ENSG00000166750,schlafen family member 5,0.36242562913076415,0.5961626398179306,genetic_association
MONDO_0004979,asthma,ATG5,ENSG00000057663,autophagy related 5,0.3671115211045003,0.5943892542637199,genetic_association
MONDO_0004979,asthma,JAK2,ENSG00000096968,Janus kinase 2,0.3610022600018787,0.593821305681747,genetic_association
MONDO_0004979,asthma,ENSG00000188897,ENSG00000188897,novel lipoprotein amino terminal region containing protein,0.36166246002720476,0.5932554277169855,genetic_association
MONDO_0004979,asthma,SCAF8,ENSG00000213079,SR-related CTD associated factor 8,0.36034221141875816,0.59273557588205,genetic_association
MONDO_0004979,asthma,CRLF2,ENSG00000205755,cytokine receptor like factor 2,0.38397755127882965,0.5925069937233755,genetic_association
MONDO_0004979,asthma,UNC79,ENSG00000133958,unc-79 subunit of NALCN channel complex,0.3600270477637831,0.5922171556009698,genetic_association
MONDO_0004979,asthma,DPP4,ENSG00000197635,dipeptidyl peptidase 4,0.37227082178715504,0.5884747532394976,genetic_association
MONDO_0004979,asthma,ARMC2,ENSG00000118690,armadillo repeat containing 2,0.35676701972590485,0.5868546570227009,genetic_association
MONDO_0004979,asthma,PLCL1,ENSG00000115896,phospholipase C like 1 (inactive),0.3573801379453789,0.5860393975449326,genetic_association
MONDO_0004979,asthma,SMARCE1,ENSG00000073584,SWI/SNF related BAF chromatin remodeling complex subunit E1,0.3561515875285506,0.5858423177897287,genetic_association
MONDO_0004979,asthma,ZDHHC12,ENSG00000160446,zDHHC palmitoyltransferase 12,0.3561013226617126,0.5857596359005476,genetic_association
MONDO_0004979,asthma,SNF8,ENSG00000159210,SNF8 subunit of ESCRT-II,0.3557950031755918,0.5852557636056676,genetic_association
MONDO_0004979,asthma,PHLDB1,ENSG00000019144,pleckstrin homology like domain family B member 1,0.3532911154442,0.5811370584154899,genetic_association
MONDO_0004979,asthma,PTP4A1,ENSG00000112245,protein tyrosine phosphatase 4A1,0.3520636941032712,0.5791180435115716,genetic_association
MONDO_0004979,asthma,COL6A3,ENSG00000163359,collagen type VI alpha 3 chain,0.35061508118258017,0.5767351852547071,genetic_association
MONDO_0004979,asthma,ZNF558,ENSG00000167785,zinc finger protein 558,0.34950699472471075,0.5749124671719538,genetic_association
MONDO_0004979,asthma,RMC1,ENSG00000141452,regulator of MON1-CCZ1,0.34926535667099556,0.5745149909219192,genetic_association
MONDO_0004979,asthma,SDK1,ENSG00000146555,sidekick cell adhesion molecule 1,0.34912739050977176,0.5742880470629046,genetic_association
MONDO_0004979,asthma,SPPL3,ENSG00000157837,signal peptide peptidase like 3,0.3476798458542327,0.5719069460210985,genetic_association
MONDO_0004979,asthma,NCOA1,ENSG00000084676,nuclear receptor coactivator 1,0.3476672588380226,0.5718862413352039,genetic_association
MONDO_0004979,asthma,EGFLAM,ENSG00000164318,"EGF like, fibronectin type III and laminin G domains",0.3474627776534737,0.5715498853135117,genetic_association
MONDO_0004979,asthma,STAU2,ENSG00000040341,staufen double-stranded RNA binding protein 2,0.3471819615995732,0.5710879642280794,genetic_association
MONDO_0004979,asthma,MTRFR,ENSG00000130921,mitochondrial translation release factor in rescue,0.34604781353219827,0.5692223767766282,genetic_association
MONDO_0004979,asthma,ADAM19,ENSG00000135074,ADAM metallopeptidase domain 19,0.35353251016374543,0.5679532061791723,genetic_association
MONDO_0004979,asthma,GNPDA1,ENSG00000113552,glucosamine-6-phosphate deaminase 1,0.34553903003461556,0.5679285903973519,genetic_association
MONDO_0004979,asthma,TRAF1,ENSG00000056558,TNF receptor associated factor 1,0.34621495676773617,0.5659621639831771,genetic_association
MONDO_0004979,asthma,DDX5,ENSG00000108654,DEAD-box helicase 5,0.3439039339917633,0.565695857724036,genetic_association
MONDO_0004979,asthma,MMP16,ENSG00000156103,matrix metallopeptidase 16,0.344216275452709,0.5618021374275515,genetic_association
MONDO_0004979,asthma,LINGO4,ENSG00000213171,leucine rich repeat and Ig domain containing 4,0.341370268194521,0.5615281698766752,genetic_association
MONDO_0004979,asthma,THSD4,ENSG00000187720,thrombospondin type 1 domain containing 4,0.34021413168722553,0.5596264131112052,genetic_association
MONDO_0004979,asthma,MAP3K20,ENSG00000091436,mitogen-activated protein kinase kinase kinase 20,0.34127631602374653,0.5592458678981903,genetic_association
MONDO_0004979,asthma,ORMDL3,ENSG00000172057,ORMDL sphingolipid biosynthesis regulator 3,0.4268559860794808,0.5584087696641082,genetic_association
MONDO_0004979,asthma,IL1R2,ENSG00000115590,interleukin 1 receptor type 2,0.34102490763593346,0.5577035401085534,genetic_association
MONDO_0004979,asthma,IL1RL2,ENSG00000115598,interleukin 1 receptor like 2,0.3387940570295896,0.5563786019336502,genetic_association
MONDO_0004979,asthma,PDE4D,ENSG00000113448,phosphodiesterase 4D,0.6885922429536125,0.5554548374967385,genetic_association
MONDO_0004979,asthma,ITPKA,ENSG00000137825,inositol-trisphosphate 3-kinase A,0.3376117344887503,0.5553456673278048,genetic_association
MONDO_0004979,asthma,RTL1,ENSG00000254656,retrotransposon Gag like 1,0.3379813893301219,0.5550418252764049,genetic_association
MONDO_0004979,asthma,CD226,ENSG00000150637,CD226 molecule,0.3444232440272319,0.5539355192491189,genetic_association
MONDO_0004979,asthma,DGLUCY,ENSG00000133943,D-glutamate cyclase,0.33633932037020964,0.5527423929656545,genetic_association
MONDO_0004979,asthma,OTULIN,ENSG00000154124,OTU deubiquitinase with linear linkage specificity,0.3352316260251148,0.5514305696341425,genetic_association
MONDO_0004979,asthma,ICOS,ENSG00000163600,inducible T cell costimulator,0.3407871878789947,0.5507496941559679,genetic_association
MONDO_0004979,asthma,ABCB5,ENSG00000004846,ATP binding cassette subfamily B member 5,0.33410449597496855,0.5495765262881327,genetic_association
MONDO_0004979,asthma,ENSG00000285976,ENSG00000285976,novel protein,0.3338843323904279,0.5492143739092672,genetic_association
MONDO_0004979,asthma,WDPCP,ENSG00000143951,WD repeat containing planar cell polarity effector,0.3338102606615767,0.5490925315398031,genetic_association
MONDO_0004979,asthma,DNAJC21,ENSG00000168724,DnaJ heat shock protein family (Hsp40) member C21,0.3323904711925339,0.5467570856722459,genetic_association
MONDO_0004979,asthma,AFF3,ENSG00000144218,ALF transcription elongation factor 3,0.3323012948289159,0.5466103973255322,genetic_association
MONDO_0004979,asthma,RYBP,ENSG00000163602,RING1 and YY1 binding protein,0.33220524857793843,0.546452408535764,genetic_association
MONDO_0004979,asthma,SLC15A2,ENSG00000163406,solute carrier family 15 member 2,0.33153465432074597,0.5453493319029844,genetic_association
MONDO_0004979,asthma,TNFSF11,ENSG00000120659,TNF superfamily member 11,0.33472274748339265,0.54349675535995,genetic_association
MONDO_0004979,asthma,PHF5A,ENSG00000100410,PHD finger protein 5A,0.3287203770918085,0.5407200595581815,genetic_association
MONDO_0004979,asthma,UBE2U,ENSG00000177414,ubiquitin conjugating enzyme E2 U,0.32866405631069806,0.5406274161498664,genetic_association
MONDO_0004979,asthma,SLC25A46,ENSG00000164209,solute carrier family 25 member 46,0.3285828949900394,0.5404939119402137,genetic_association
MONDO_0004979,asthma,USH2A,ENSG00000042781,usherin,0.32804209867379525,0.5396043430643338,genetic_association
MONDO_0004979,asthma,ICE2,ENSG00000128915,interactor of little elongation complex ELL subunit 2,0.3275405581804314,0.5387793470362755,genetic_association
MONDO_0004979,asthma,FOXK1,ENSG00000164916,forkhead box K1,0.3274750542426937,0.5386715980326142,genetic_association
MONDO_0004979,asthma,TLR10,ENSG00000174123,toll like receptor 10,0.3284013535752418,0.5385709327805893,genetic_association
MONDO_0004979,asthma,FCER1G,ENSG00000158869,Fc epsilon receptor Ig,0.32799713946888637,0.5380105615921215,genetic_association
MONDO_0004979,asthma,PIK3C3,ENSG00000078142,phosphatidylinositol 3-kinase catalytic subunit type 3,0.3264024382364649,0.5369072261494282,genetic_association
MONDO_0004979,asthma,IFIH1,ENSG00000115267,interferon induced with helicase C domain 1,0.3286482609270817,0.5368397194143447,genetic_association
MONDO_0004979,asthma,SLC9A2,ENSG00000115616,solute carrier family 9 member A2,0.32601079040666764,0.5362629952084462,genetic_association
MONDO_0004979,asthma,PRDM6,ENSG00000061455,PR/SET domain 6,0.3258416542326881,0.5359847790452842,genetic_association
MONDO_0004979,asthma,ABO,ENSG00000175164,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",0.3266305486481686,0.5357626234615206,genetic_association
MONDO_0004979,asthma,ZSWIM7,ENSG00000214941,zinc finger SWIM-type containing 7,0.3251008642127105,0.5339178880509042,genetic_association
MONDO_0004979,asthma,RORC,ENSG00000143365,RAR related orphan receptor C,0.3249891414461615,0.5309042256153387,genetic_association
MONDO_0004979,asthma,SLC7A10,ENSG00000130876,solute carrier family 7 member 10,0.322251547321856,0.5300793257849188,genetic_association
MONDO_0004979,asthma,OVOL1,ENSG00000172818,ovo like transcriptional repressor 1,0.32186838990148503,0.5294490609227399,genetic_association
MONDO_0004979,asthma,PDCD1,ENSG00000188389,programmed cell death 1,0.333974558687587,0.5289274156040268,genetic_association
MONDO_0004979,asthma,DAW1,ENSG00000123977,dynein assembly factor with WD repeats 1,0.32113666328337315,0.5282454261982176,genetic_association
MONDO_0004979,asthma,TEF,ENSG00000167074,"TEF transcription factor, PAR bZIP family member",0.32088906868487865,0.52783815188432,genetic_association
MONDO_0004979,asthma,GALNT2,ENSG00000143641,polypeptide N-acetylgalactosaminyltransferase 2,0.32042934072269313,0.527081934295095,genetic_association
MONDO_0004979,asthma,RNF32,ENSG00000105982,ring finger protein 32,0.32042546367572516,0.5270755568472288,genetic_association
MONDO_0004979,asthma,TNC,ENSG00000041982,tenascin C,0.32250414436729663,0.5269057572977918,genetic_association
MONDO_0004979,asthma,NMT1,ENSG00000136448,N-myristoyltransferase 1,0.32014162969321885,0.5266086714984006,genetic_association
MONDO_0004979,asthma,IKZF1,ENSG00000185811,IKAROS family zinc finger 1,0.32003173344765407,0.5264279005192094,genetic_association
MONDO_0004979,asthma,CTSF,ENSG00000174080,cathepsin F,0.3194314637306247,0.5254405024150376,genetic_association
MONDO_0004979,asthma,SYMPK,ENSG00000125755,symplekin scaffold protein,0.31927683286763237,0.5251861463870162,genetic_association
MONDO_0004979,asthma,IER5L,ENSG00000188483,immediate early response 5 like,0.3182839191718361,0.5235528787524482,genetic_association
MONDO_0004979,asthma,FCHSD1,ENSG00000197948,FCH and double SH3 domains 1,0.31794690138756804,0.5229985100881328,genetic_association
MONDO_0004979,asthma,GAS2,ENSG00000148935,growth arrest specific 2,0.31858249086890394,0.5214206086003881,genetic_association
MONDO_0004979,asthma,CDH17,ENSG00000079112,cadherin 17,0.31529183494523216,0.5186311273979206,genetic_association
MONDO_0004979,asthma,CYFIP2,ENSG00000055163,cytoplasmic FMR1 interacting protein 2,0.3156720562886732,0.5174623990548558,genetic_association
MONDO_0004979,asthma,PBX3,ENSG00000167081,PBX homeobox 3,0.3141049139751978,0.5166787325288049,genetic_association
MONDO_0004979,asthma,IL1B,ENSG00000125538,interleukin 1 beta,0.3348514445784281,0.5165926631526943,genetic_association
MONDO_0004979,asthma,ZSWIM6,ENSG00000130449,zinc finger SWIM-type containing 6,0.3134851090294619,0.5156592004567814,genetic_association
MONDO_0004979,asthma,NFKB1,ENSG00000109320,nuclear factor kappa B subunit 1,0.3196646377189274,0.5134173231287338,genetic_association
MONDO_0004979,asthma,TNFRSF11B,ENSG00000164761,TNF receptor superfamily member 11b,0.31233713339763264,0.5131629369141611,genetic_association
MONDO_0004979,asthma,SLC2A13,ENSG00000151229,solute carrier family 2 member 13,0.3109958025605617,0.5115644803362019,genetic_association
MONDO_0004979,asthma,SNRK,ENSG00000163788,SNF related kinase,0.31036833775467026,0.5105323483758595,genetic_association
MONDO_0004979,asthma,GPD2,ENSG00000115159,glycerol-3-phosphate dehydrogenase 2,0.3099469512123343,0.5098391995109041,genetic_association
MONDO_0004979,asthma,CEP95,ENSG00000258890,centrosomal protein 95,0.3092072481607772,0.5086224441590397,genetic_association
MONDO_0004979,asthma,TMEM258,ENSG00000134825,transmembrane protein 258,0.309069771102867,0.5083963048378368,genetic_association
MONDO_0004979,asthma,NCF4,ENSG00000100365,neutrophil cytosolic factor 4,0.30864983668609824,0.507705544609175,genetic_association
MONDO_0004979,asthma,MFHAS1,ENSG00000147324,multifunctional ROCO family signaling regulator 1,0.30778897805846755,0.5062894975343883,genetic_association
