ensembl_id,gene_symbol,loeuf,pli
ENSG00000163751,CPA3,1.3190,2.042e-16
ENSG00000128510,CPA4,1.4010,9.385e-18
ENSG00000158525,CPA5,0.7490,0.0001821
ENSG00000165078,CPA6,1.2370,4.398e-17
ENSG00000160111,CPAMD8,0.6740,6.924e-23
ENSG00000153002,CPB1,1.6330,2.61e-22
ENSG00000080618,CPB2,1.3410,2.708e-17
ENSG00000108582,CPD,0.4330,0.0007411
ENSG00000109472,CPE,0.2690,0.9923
ENSG00000214575,CPEB1,0.2180,0.999
ENSG00000137449,CPEB2,0.5890,0.0001367
ENSG00000107864,CPEB3,0.2270,0.9985
ENSG00000113742,CPEB4,0.3010,0.9856
ENSG00000106034,CPED1,0.9980,1.869e-24
ENSG00000168993,CPLX1,0.5210,0.825
ENSG00000145920,CPLX2,0.7500,0.526
ENSG00000213578,CPLX3,0.8510,0.2403
ENSG00000166569,CPLX4,1.7070,0.0001362
ENSG00000135678,CPM,0.8790,1.66e-05
ENSG00000120054,CPN1,1.0630,8.697e-08
ENSG00000178772,CPN2,0.9660,0.002601
ENSG00000214078,CPNE1,1.1060,1.729e-14
ENSG00000140848,CPNE2,0.5640,0.001302
ENSG00000085719,CPNE3,1.5400,1.778e-25
ENSG00000196353,CPNE4,0.4730,0.08587
ENSG00000124772,CPNE5,0.5470,0.0003784
ENSG00000100884,CPNE6,0.4480,0.153
ENSG00000178773,CPNE7,1.3810,4.274e-24
ENSG00000139117,CPNE8,0.5180,0.008025
ENSG00000144550,CPNE9,0.7070,3.49e-08
ENSG00000144410,CPO,1.7800,7.271e-21
ENSG00000080819,CPOX,0.5420,0.1715
ENSG00000103381,CPPED1,1.4470,2.318e-07
ENSG00000104324,CPQ,1.4790,1.315e-14
ENSG00000021826,CPS1,0.5170,1.095e-09
ENSG00000071894,CPSF1,0.5400,3.104e-10
ENSG00000165934,CPSF2,0.7410,5.13e-08
ENSG00000119203,CPSF3,0.7010,3.029e-07
ENSG00000127054,CPSF3L,0.9940,5.991e-14
ENSG00000160917,CPSF4,0.5550,0.2677
ENSG00000187959,CPSF4L,1.0660,0.001612
ENSG00000111605,CPSF6,0.1630,0.9998
ENSG00000149532,CPSF7,0.1990,0.9987
ENSG00000110090,CPT1A,0.6610,5.114e-09
ENSG00000205560,CPT1B,0.8270,1.529e-11
ENSG00000169169,CPT1C,0.6940,2.193e-09
ENSG00000157184,CPT2,1.1720,4.598e-10
ENSG00000106066,CPVL,1.0720,3.35e-11
ENSG00000088882,CPXM1,0.9060,3.755e-12
ENSG00000121898,CPXM2,0.9460,5.487e-13
ENSG00000109625,CPZ,1.9530,8.806e-36
ENSG00000203710,CR1,0.9640,1.649e-35
ENSG00000197721,CR1L,1.6190,7.643e-27
ENSG00000117322,CR2,0.8790,4.74e-19
ENSG00000166426,CRABP1,1.4410,0.005878
ENSG00000143320,CRABP2,1.4430,0.00151
ENSG00000169372,CRADD,0.4350,0.8786
ENSG00000007545,CRAMP1L,0.4170,0.05024
ENSG00000095321,CRAT,0.9930,9.48e-12
ENSG00000134376,CRB1,0.8290,5.627e-16
ENSG00000148204,CRB2,0.8880,1.488e-14
ENSG00000130545,CRB3,1.0260,0.3578
ENSG00000113851,CRBN,0.6440,0.0002891
ENSG00000241258,CRCP,1.7390,8.972e-07
ENSG00000169509,CRCT1,1.9540,0.00194
ENSG00000118260,CREB1,0.2230,0.9967
ENSG00000107175,CREB3,1.0100,1.849e-05
ENSG00000157613,CREB3L1,0.2920,0.9849
ENSG00000182158,CREB3L2,0.6570,0.00153
ENSG00000060566,CREB3L3,1.4690,8.06e-14
ENSG00000143578,CREB3L4,1.0200,5.14e-06
ENSG00000146592,CREB5,0.4800,0.2234
ENSG00000005339,CREBBP,0.0660,1
ENSG00000111269,CREBL2,0.5560,0.7217
ENSG00000164463,CREBRF,0.1000,1
ENSG00000137504,CREBZF,0.8610,0.1003
ENSG00000143162,CREG1,1.5110,0.001223
ENSG00000175874,CREG2,1.4970,7.297e-05
ENSG00000163703,CRELD1,1.0480,1.343e-11
ENSG00000184164,CRELD2,1.0510,2.791e-08
ENSG00000095794,CREM,0.4750,0.5088
ENSG00000147571,CRH,0.7200,0.7161
ENSG00000145708,CRHBP,0.5820,0.2148
ENSG00000120088,CRHR1,0.7140,3.786e-05
ENSG00000106113,CRHR2,1.2800,8.547e-17
ENSG00000150938,CRIM1,0.2380,0.9997
ENSG00000213145,CRIP1,1.7610,0.0004985
ENSG00000182809,CRIP2,1.0260,0.000181
ENSG00000146215,CRIP3,1.0100,0.0006484
ENSG00000119878,CRIPT,1.5820,0.0009775
ENSG00000124812,CRISP1,1.3610,1.834e-06
ENSG00000124490,CRISP2,1.6810,1.444e-12
ENSG00000096006,CRISP3,1.1120,2.565e-06
ENSG00000121005,CRISPLD1,0.8080,1.821e-09
ENSG00000103196,CRISPLD2,0.8590,7.816e-09
ENSG00000167193,CRK,0.3290,0.9594
ENSG00000099942,CRKL,0.6410,0.446
ENSG00000006016,CRLF1,0.9080,3.996e-05
ENSG00000205755,CRLF2,1.3960,3.31e-07
ENSG00000176390,CRLF3,0.6730,0.0004797
ENSG00000088766,CRLS1,0.9320,0.003108
ENSG00000072832,CRMP1,0.2810,0.9917
ENSG00000101343,CRNKL1,0.5460,2.715e-06
ENSG00000143536,CRNN,1.3660,0.0001258
ENSG00000058453,CROCC,0.7100,1.266e-24
ENSG00000005469,CROT,1.1730,4.432e-25
ENSG00000132693,CRP,1.9210,0.003697
ENSG00000095713,CRTAC1,0.7700,7.492e-07
ENSG00000109943,CRTAM,1.1650,8.063e-09
ENSG00000170275,CRTAP,0.8570,0.0005536
ENSG00000105662,CRTC1,0.4180,0.531
ENSG00000160741,CRTC2,0.2350,0.9989
ENSG00000140577,CRTC3,0.3590,0.8659
ENSG00000105392,CRX,0.6000,0.5104
ENSG00000008405,CRY1,0.8140,1.662e-09
ENSG00000121671,CRY2,0.5900,0.0003181
ENSG00000160202,CRYAA,0.9860,0.174
ENSG00000109846,CRYAB,1.4290,0.02247
ENSG00000108255,CRYBA1,1.0020,6.409e-05
ENSG00000163499,CRYBA2,1.2630,0.0001946
ENSG00000196431,CRYBA4,1.3880,3.5e-09
ENSG00000100122,CRYBB1,0.9960,0.0007007
ENSG00000244752,CRYBB2,0.5710,0.3896
ENSG00000100053,CRYBB3,1.7120,3.577e-11
ENSG00000080200,CRYBG3,0.4930,9.271e-05
ENSG00000168582,CRYGA,1.8180,4.33e-10
ENSG00000182187,CRYGB,1.8240,8.138e-08
ENSG00000163254,CRYGC,1.3110,0.0006061
ENSG00000118231,CRYGD,1.5040,0.0003032
ENSG00000127377,CRYGN,1.8400,3.973e-07
ENSG00000213139,CRYGS,0.9810,0.02303
ENSG00000165475,CRYL1,1.0620,3.719e-06
ENSG00000103316,CRYM,0.7560,0.02569
ENSG00000116791,CRYZ,1.9280,5.662e-23
ENSG00000205758,CRYZL1,1.1660,2.012e-09
ENSG00000062485,CS,0.3030,0.984
ENSG00000139631,CSAD,1.0190,6.078e-12
ENSG00000198930,CSAG1,1.9230,0.003607
ENSG00000172346,CSDC2,1.6710,0.003122
ENSG00000009307,CSDE1,0.1440,1
ENSG00000124207,CSE1L,0.1170,1
ENSG00000184371,CSF1,0.2260,0.9963
ENSG00000182578,CSF1R,0.3930,0.1328
ENSG00000164400,CSF2,0.5050,0.8347
ENSG00000198223,CSF2RA,1.1190,2.396e-10
ENSG00000100368,CSF2RB,0.4410,0.1765
ENSG00000108342,CSF3,0.6910,0.3805
ENSG00000119535,CSF3R,0.7660,1.522e-10
ENSG00000147408,CSGALNACT1,1.3380,9.268e-14
ENSG00000169826,CSGALNACT2,0.4760,0.2377
ENSG00000136488,CSH1,1.7600,2.126e-05
ENSG00000213218,CSH2,1.1460,0.01318
ENSG00000204414,CSHL1,1.9070,3.082e-12
ENSG00000103653,CSK,0.1680,0.9998
ENSG00000183117,CSMD1,0.2110,1
ENSG00000164796,CSMD3,0.2990,0.05711
ENSG00000126545,CSN1S1,1.7140,1.419e-16
ENSG00000135222,CSN2,1.3740,7.183e-06
ENSG00000171209,CSN3,1.7050,0.01176
ENSG00000113712,CSNK1A1,0.2150,0.9976
ENSG00000180138,CSNK1A1L,1.1460,0.01317
ENSG00000141551,CSNK1D,0.2310,0.9958
ENSG00000213923,CSNK1E,0.1430,0.9993
ENSG00000169118,CSNK1G1,0.2160,0.9991
ENSG00000133275,CSNK1G2,0.2540,0.9914
ENSG00000151292,CSNK1G3,0.2060,0.9995
ENSG00000101266,CSNK2A1,0.2970,0.9871
ENSG00000070770,CSNK2A2,0.1840,0.9994
ENSG00000254598,CSNK2A3,1.7100,2.101e-10
ENSG00000204435,CSNK2B,0.3830,0.9173
ENSG00000263020,CSNK2B-LY6G5B-1181,0.8300,0.005699
ENSG00000173546,CSPG4,0.4590,2.621e-05
ENSG00000114646,CSPG5,0.6540,0.05619
ENSG00000104218,CSPP1,0.9310,3.26e-29
ENSG00000144655,CSRNP1,0.5250,0.3427
ENSG00000110925,CSRNP2,0.3340,0.9601
ENSG00000178662,CSRNP3,0.4450,0.5002
ENSG00000159176,CSRP1,1.1440,0.0003328
ENSG00000175183,CSRP2,1.5790,4.769e-07
ENSG00000149474,CSRP2BP,0.8280,1.326e-09
ENSG00000129170,CSRP3,1.3110,0.0001586
ENSG00000170373,CST1,1.9600,3.386e-08
ENSG00000125831,CST11,1.8090,7.884e-05
ENSG00000170369,CST2,1.9390,8.063e-08
ENSG00000101439,CST3,1.5960,0.003901
ENSG00000101441,CST4,1.9270,6.676e-07
ENSG00000170367,CST5,1.8930,6.889e-06
ENSG00000175315,CST6,0.9950,0.3719
ENSG00000077984,CST7,1.9230,1.22e-07
ENSG00000125815,CST8,1.6460,0.003374
ENSG00000173335,CST9,1.8870,0.001091
ENSG00000101435,CST9L,1.9750,5.992e-12
ENSG00000121552,CSTA,1.9150,0.0001532
ENSG00000160213,CSTB,1.8540,0.006556
ENSG00000101138,CSTF1,0.3410,0.954
ENSG00000101811,CSTF2,0.1330,0.9996
ENSG00000177613,CSTF2T,0.6080,0.08639
ENSG00000176102,CSTF3,0.3030,0.9828
ENSG00000125823,CSTL1,1.9150,2.376e-08
ENSG00000232478,CT45A1,1.8800,0.3005
ENSG00000242284,CT45A5,1.9730,1.33e-08
ENSG00000226907,CT45A6,1.8750,0.3047
ENSG00000236446,CT47B1,1.9530,7.63e-09
ENSG00000169551,CT55,0.8020,0.4855
ENSG00000225362,CT62,1.9250,0.0167
ENSG00000204019,CT83,1.9070,0.0837
ENSG00000219016,CTA-299D3.8,1.6210,0.01467
ENSG00000126890,CTAG2,1.8650,0.105
ENSG00000150527,CTAGE5,0.5750,1.033e-06
ENSG00000267748,CTB-102L5.4,0.5120,0.7734
ENSG00000196796,CTB-134H23.2,1.8840,0.09609
ENSG00000268864,CTB-167G5.5,1.6980,0.002864
ENSG00000266956,CTB-186H2.3,1.7780,0.3679
ENSG00000267157,CTB-54O9.9,1.8730,0.005801
ENSG00000267335,CTB-60B18.6,1.8780,0.3021
ENSG00000253110,CTB-78H18.1,1.9210,0.01754
ENSG00000273171,CTB-96E2.2,1.4270,9.784e-05
ENSG00000159692,CTBP1,0.2780,0.9844
ENSG00000175029,CTBP2,0.5280,0.001356
ENSG00000117151,CTBS,1.1790,1.077e-07
ENSG00000248727,CTC-236F12.4,1.8480,0.006782
ENSG00000258674,CTC-260F20.3,1.5770,9.577e-08
ENSG00000268465,CTC-273B12.7,0.7170,0.7177
ENSG00000269547,CTC-360G5.8,1.1080,6.6e-19
ENSG00000268790,CTC-429P9.4,1.6680,0.01301
ENSG00000273217,CTC-432M15.3,0.3010,0.9634
ENSG00000255730,CTC-435M10.3,1.0960,3.33e-10
ENSG00000267360,CTC-454I21.3,1.2230,0.1095
ENSG00000267173,CTC-512J12.6,1.1390,0.1276
ENSG00000253251,CTC-534A2.2,1.0110,0.02061
ENSG00000178971,CTC1,0.6280,1.601e-11
ENSG00000102974,CTCF,0.1480,0.9999
ENSG00000124092,CTCFL,0.5800,0.0003955
ENSG00000258847,CTD-2014B16.3,1.7910,0.03656
ENSG00000258053,CTD-2021H9.3,1.8620,0.00626
ENSG00000259363,CTD-2054N24.2,1.9420,0.002612
ENSG00000259316,CTD-2116N17.1,0.4940,0.1027
ENSG00000250127,CTD-2117L12.1,1.6760,0.04923
ENSG00000267261,CTD-2132N18.3,0.5520,0.4324
ENSG00000256825,CTD-2140B24.4,0.9860,1.864e-07
ENSG00000269590,CTD-2192J16.24,1.2000,0.0009206
ENSG00000248789,CTD-2203A3.1,1.7420,0.1474
ENSG00000267952,CTD-2207O23.12,1.6830,0.4084
ENSG00000268861,CTD-2207O23.3,0.4500,0.004154
ENSG00000205106,CTD-2210P24.4,1.8320,0.1179
ENSG00000251606,CTD-2215E18.1,1.8890,0.0002099
ENSG00000188242,CTD-2228K2.5,1.9720,5.925e-07
ENSG00000247121,CTD-2260A17.2,1.1400,0.5642
ENSG00000266208,CTD-2267D19.3,1.3260,0.09187
ENSG00000268714,CTD-2287O16.3,1.2610,0.03234
ENSG00000176593,CTD-2368P22.1,1.6170,1.376e-08
ENSG00000265118,CTD-2370N5.3,1.7520,0.0005194
ENSG00000272772,CTD-2410N18.5,1.1890,0.1163
ENSG00000265303,CTD-2510F5.6,1.5090,0.01893
ENSG00000269035,CTD-2521M24.10,1.4280,0.006082
ENSG00000142539,CTD-2545M3.6,0.4380,0.6536
ENSG00000258875,CTD-2547L24.3,1.8760,0.02523
ENSG00000268750,CTD-2583A14.10,1.8250,0.007639
ENSG00000187185,CTD-2600O9.1,1.8160,0.3475
ENSG00000256349,CTD-3074O7.11,0.9190,3.156e-11
ENSG00000188897,CTD-3088G3.8,1.4550,1.323e-19
ENSG00000268870,CTD-3105H18.16,1.2790,0.09939
ENSG00000183248,CTD-3193O13.9,0.5580,0.144
ENSG00000245888,CTD-3203P2.2,1.8670,0.02658
ENSG00000269711,CTD-3214H19.16,1.5790,0.0009875
ENSG00000175826,CTDNEP1,0.2640,0.9747
ENSG00000060069,CTDP1,0.5290,0.0005997
ENSG00000144579,CTDSP1,0.2040,0.9925
ENSG00000175215,CTDSP2,0.6670,0.1143
ENSG00000144677,CTDSPL,0.9610,0.00267
ENSG00000137770,CTDSPL2,0.1740,0.9997
ENSG00000150281,CTF1,1.7440,0.0419
ENSG00000118523,CTGF,1.0590,0.000502
ENSG00000116761,CTH,0.9590,7.482e-08
ENSG00000164932,CTHRC1,1.3990,2.666e-05
ENSG00000134030,CTIF,0.1090,0.9999
ENSG00000163599,CTLA4,0.3340,0.9408
ENSG00000044115,CTNNA1,0.3130,0.9696
ENSG00000066032,CTNNA2,0.3780,0.425
ENSG00000183230,CTNNA3,0.8500,1.022e-12
ENSG00000119326,CTNNAL1,0.8160,1.737e-10
ENSG00000168036,CTNNB1,0.1290,1
ENSG00000178585,CTNNBIP1,1.3830,0.02477
ENSG00000132792,CTNNBL1,0.5100,0.009711
ENSG00000198561,CTNND1,0.1850,1
ENSG00000169862,CTNND2,0.0980,1
ENSG00000040531,CTNS,0.7990,0.0003092
ENSG00000171793,CTPS1,0.2870,0.9926
ENSG00000047230,CTPS2,0.3940,0.8192
ENSG00000198730,CTR9,0.1350,1
ENSG00000168925,CTRB1,1.8300,2.423e-06
ENSG00000168928,CTRB2,1.4500,0.000367
ENSG00000162438,CTRC,1.6920,1.285e-12
ENSG00000141086,CTRL,1.5170,1.098e-09
ENSG00000064601,CTSA,0.8790,5.898e-09
ENSG00000164733,CTSB,1.3310,5.882e-11
ENSG00000109861,CTSC,1.0350,1.145e-07
ENSG00000117984,CTSD,0.7950,0.0009175
ENSG00000196188,CTSE,1.6180,1.437e-14
ENSG00000174080,CTSF,1.2010,1.943e-13
ENSG00000100448,CTSG,1.3230,9.56e-06
ENSG00000103811,CTSH,1.0110,1.252e-08
ENSG00000143387,CTSK,0.9400,3.099e-05
ENSG00000135047,CTSL,0.7810,0.008045
ENSG00000256043,CTSO,1.3320,5.947e-09
ENSG00000163131,CTSS,0.5250,0.3418
ENSG00000136943,CTSV,1.2510,2.303e-07
ENSG00000172543,CTSW,1.3760,6.86e-12
ENSG00000101160,CTSZ,1.9190,2.259e-16
ENSG00000085733,CTTN,0.4300,0.08918
ENSG00000077063,CTTNBP2,0.6020,1.722e-11
ENSG00000143079,CTTNBP2NL,0.6850,0.002746
ENSG00000142544,CTU1,1.5130,0.06716
ENSG00000174177,CTU2,1.4960,3.968e-22
ENSG00000178531,CTXN1,1.6750,0.4113
ENSG00000233932,CTXN2,1.8020,0.03522
ENSG00000205279,CTXN3,1.7670,0.1399
ENSG00000107611,CUBN,0.6470,4.629e-42
ENSG00000180891,CUEDC1,1.0910,6.634e-08
ENSG00000107874,CUEDC2,0.6450,0.0608
ENSG00000055130,CUL1,0.1440,1
ENSG00000108094,CUL2,0.0930,1
ENSG00000036257,CUL3,0.2280,0.9996
ENSG00000139842,CUL4A,0.1240,1
ENSG00000158290,CUL4B,0.0850,1
ENSG00000166266,CUL5,0.1590,1
ENSG00000044090,CUL7,0.7310,2.592e-21
ENSG00000112659,CUL9,0.2800,0.9919
ENSG00000112514,CUTA,1.6490,3.084e-07
ENSG00000119929,CUTC,0.8440,0.0006107
ENSG00000257923,CUX1,0.1630,1
ENSG00000111249,CUX2,0.1870,1
ENSG00000138161,CUZD1,1.1810,2.292e-11
ENSG00000150316,CWC15,0.2560,0.9777
ENSG00000163510,CWC22,0.4720,0.0008992
ENSG00000108296,CWC25,0.7890,4.103e-05
ENSG00000153015,CWC27,0.8990,4.563e-07
ENSG00000095485,CWF19L1,1.1500,1.44e-15
ENSG00000152404,CWF19L2,0.8390,3.927e-12
ENSG00000109182,CWH43,1.2370,7.256e-22
ENSG00000006210,CX3CL1,0.5450,0.6084
ENSG00000168329,CX3CR1,1.0100,0.06137
ENSG00000154639,CXADR,0.5160,0.3687
ENSG00000163739,CXCL1,1.1790,0.1184
ENSG00000169245,CXCL10,1.0020,0.3686
ENSG00000169248,CXCL11,1.1350,0.3141
ENSG00000107562,CXCL12,1.1790,0.1185
ENSG00000156234,CXCL13,0.5190,0.8257
ENSG00000145824,CXCL14,1.2000,0.0373
ENSG00000161921,CXCL16,1.3450,3.455e-05
ENSG00000189377,CXCL17,1.5180,0.004814
ENSG00000081041,CXCL2,1.9480,3.608e-07
ENSG00000163734,CXCL3,1.8480,0.0003023
ENSG00000163735,CXCL5,1.9140,5.043e-06
ENSG00000124875,CXCL6,1.9700,2.71e-09
ENSG00000138755,CXCL9,1.6910,0.00293
ENSG00000163464,CXCR1,1.8650,3.034e-07
ENSG00000180871,CXCR2,1.1320,0.01374
ENSG00000186810,CXCR3,0.9680,0.181
ENSG00000121966,CXCR4,1.0520,0.0178
ENSG00000160683,CXCR5,0.5500,0.7286
ENSG00000172215,CXCR6,1.5550,5.721e-05
ENSG00000154832,CXXC1,0.3450,0.8951
ENSG00000188011,CXXC11,1.9270,0.01629
ENSG00000168772,CXXC4,0.4200,0.8886
ENSG00000171604,CXXC5,0.4200,0.8886
ENSG00000120280,CXorf21,0.4920,0.843
ENSG00000165164,CXorf22,0.2890,0.9891
ENSG00000173681,CXorf23,0.4210,0.6253
ENSG00000228459,CXorf28,1.7780,0.1364
ENSG00000205081,CXorf30,0.4930,0.71
ENSG00000204904,CXorf31,1.8480,0.1119
ENSG00000147113,CXorf36,1.3550,3.28e-05
ENSG00000185753,CXorf38,1.0760,0.0001365
ENSG00000197620,CXorf40A,1.0530,0.5901
ENSG00000197021,CXorf40B,1.8820,0.02439
ENSG00000018610,CXorf56,0.3130,0.952
ENSG00000147231,CXorf57,0.6480,0.0002712
ENSG00000165182,CXorf58,1.4070,3.065e-07
ENSG00000183631,CXorf64,1.9020,0.004581
ENSG00000204165,CXorf65,0.4280,0.8833
ENSG00000203933,CXorf66,1.8470,0.02938
ENSG00000008283,CYB561,0.5430,0.6109
ENSG00000162144,CYB561A3,0.9010,0.01098
ENSG00000174151,CYB561D1,1.5010,7.183e-05
ENSG00000114395,CYB561D2,1.3440,0.0001378
ENSG00000166347,CYB5A,1.4270,0.001582
ENSG00000103018,CYB5B,0.8800,0.0935
ENSG00000182224,CYB5D1,1.8280,3.903e-10
ENSG00000167740,CYB5D2,1.4630,4.425e-06
ENSG00000159348,CYB5R1,1.3640,4.364e-09
ENSG00000166394,CYB5R2,1.5720,6.82e-10
ENSG00000100243,CYB5R3,0.8530,0.000192
ENSG00000065615,CYB5R4,0.9410,2.62e-09
ENSG00000215883,CYB5RL,1.0750,3.373e-06
ENSG00000051523,CYBA,1.6260,8.868e-06
ENSG00000165168,CYBB,0.1930,0.999
ENSG00000071967,CYBRD1,0.8910,0.01157
ENSG00000179091,CYC1,0.6390,0.1388
ENSG00000172115,CYCS,0.9140,0.6365
ENSG00000068793,CYFIP1,0.3020,0.9682
ENSG00000055163,CYFIP2,0.0920,1
ENSG00000161544,CYGB,0.8550,0.1025
ENSG00000187954,CYHR1,0.5280,0.4911
ENSG00000183035,CYLC1,0.3670,0.9315
ENSG00000155833,CYLC2,1.4610,4.481e-06
ENSG00000083799,CYLD,0.2040,0.9999
ENSG00000140459,CYP11A1,0.8810,5.491e-07
ENSG00000160882,CYP11B1,0.9550,8.245e-07
ENSG00000179142,CYP11B2,1.5720,7.132e-19
ENSG00000148795,CYP17A1,0.8170,0.0002626
ENSG00000137869,CYP19A1,0.8770,1.702e-05
ENSG00000140465,CYP1A1,1.7780,1.063e-17
ENSG00000140505,CYP1A2,1.3410,2.48e-10
ENSG00000138061,CYP1B1,1.1760,2.202e-05
ENSG00000119004,CYP20A1,1.3660,8.892e-17
ENSG00000231852,CYP21A2,0.8180,0.0002599
ENSG00000019186,CYP24A1,1.5420,3.196e-23
ENSG00000095596,CYP26A1,1.1910,8.427e-11
ENSG00000003137,CYP26B1,0.2900,0.9799
ENSG00000187553,CYP26C1,0.8570,0.001636
ENSG00000135929,CYP27A1,1.3760,5.292e-19
ENSG00000111012,CYP27B1,0.9830,1.919e-07
ENSG00000186684,CYP27C1,1.0810,9.204e-07
ENSG00000197838,CYP2A13,1.0890,8.646e-07
ENSG00000255974,CYP2A6,1.2010,5.401e-09
ENSG00000198077,CYP2A7,1.5820,3.779e-15
ENSG00000197408,CYP2B6,1.2370,1.93e-10
ENSG00000108242,CYP2C18,1.3150,3.344e-10
ENSG00000165841,CYP2C19,1.8710,6.488e-20
ENSG00000138115,CYP2C8,1.8830,1.976e-22
ENSG00000138109,CYP2C9,1.4020,1.271e-10
ENSG00000100197,CYP2D6,1.9440,1.079e-25
ENSG00000130649,CYP2E1,1.1650,8.069e-09
ENSG00000197446,CYP2F1,1.2420,3.408e-09
ENSG00000134716,CYP2J2,1.3900,1.618e-15
ENSG00000186104,CYP2R1,1.1860,3.793e-10
ENSG00000167600,CYP2S1,0.8860,4.812e-05
ENSG00000155016,CYP2U1,0.7470,0.00142
ENSG00000073067,CYP2W1,1.0990,2.212e-07
ENSG00000146233,CYP39A1,1.3760,3.875e-16
ENSG00000160868,CYP3A4,1.1220,5.798e-11
ENSG00000021461,CYP3A43,1.1120,1.716e-11
ENSG00000106258,CYP3A5,1.3870,6.295e-17
ENSG00000160870,CYP3A7,1.2660,6.124e-14
ENSG00000036530,CYP46A1,0.2970,0.9855
ENSG00000187048,CYP4A11,1.6430,1.087e-24
ENSG00000162365,CYP4A22,1.8710,1.425e-29
ENSG00000142973,CYP4B1,1.0970,3.278e-10
ENSG00000171903,CYP4F11,1.5210,1.468e-21
ENSG00000186204,CYP4F12,1.3750,1.474e-17
ENSG00000186115,CYP4F2,1.3750,7.58e-17
ENSG00000171954,CYP4F22,0.7830,5.292e-06
ENSG00000186529,CYP4F3,1.3820,3.541e-16
ENSG00000178206,CYP4F31P,1.4400,0.2238
ENSG00000145476,CYP4V2,1.0340,2.197e-10
ENSG00000186377,CYP4X1,1.1070,4.717e-12
ENSG00000186160,CYP4Z1,1.4640,1.875e-17
ENSG00000001630,CYP51A1,1.0110,1.456e-07
ENSG00000167910,CYP7A1,0.8240,0.0002451
ENSG00000172817,CYP7B1,0.9320,3.295e-06
ENSG00000180432,CYP8B1,1.1880,2.056e-05
ENSG00000142871,CYR61,0.4500,0.7139
ENSG00000205795,CYS1,1.8540,0.1093
ENSG00000173198,CYSLTR1,1.6970,0.01203
ENSG00000152207,CYSLTR2,1.7700,9.982e-05
ENSG00000120306,CYSTM1,0.8990,0.4225
ENSG00000108669,CYTH1,0.1220,0.9998
ENSG00000105443,CYTH2,0.4710,0.2549
ENSG00000008256,CYTH3,0.4210,0.7225
ENSG00000100055,CYTH4,0.6400,0.0007732
ENSG00000115165,CYTIP,0.7080,0.002119
ENSG00000170891,CYTL1,1.8530,1.073e-05
ENSG00000166265,CYYR1,1.7850,0.0004442
ENSG00000180902,D2HGDH,0.5810,0.05434
ENSG00000100592,DAAM1,0.2610,0.9992
ENSG00000146122,DAAM2,0.0940,1
ENSG00000173406,DAB1,0.2150,0.9991
ENSG00000153071,DAB2,0.4190,0.407
ENSG00000136848,DAB2IP,0.2000,1
ENSG00000165659,DACH1,0.1350,0.9995
ENSG00000126733,DACH2,0.6180,0.1624
ENSG00000165617,DACT1,0.4670,0.4002
ENSG00000164488,DACT2,1.2630,0.009403
ENSG00000197380,DACT3,0.6030,0.5056
ENSG00000129562,DAD1,1.3690,0.0855
ENSG00000173402,DAG1,0.3010,0.9812
ENSG00000134780,DAGLA,0.1710,1
ENSG00000164535,DAGLB,0.9950,2.626e-12
ENSG00000149476,DAK,1.1290,3.169e-12
ENSG00000178149,DALRD3,1.1430,1.689e-10
ENSG00000179284,DAND5,1.7870,0.002042
ENSG00000110887,DAO,1.6970,6.227e-22
ENSG00000182346,DAOA,1.7010,0.0001404
ENSG00000112977,DAP,1.6340,0.003502
ENSG00000132676,DAP3,1.1050,1.114e-09
ENSG00000196730,DAPK1,0.2750,0.9977
ENSG00000035664,DAPK2,1.2800,5.009e-10
ENSG00000167657,DAPK3,0.6920,0.006554
ENSG00000163331,DAPL1,1.8820,4.295e-05
ENSG00000070190,DAPP1,0.6110,0.1717
ENSG00000213088,DARC,1.5980,0.0002142
ENSG00000115866,DARS,0.6820,8.536e-06
ENSG00000117593,DARS2,0.9150,9.788e-13
ENSG00000123977,DAW1,0.8140,1.071e-05
ENSG00000204209,DAXX,0.4960,0.09863
ENSG00000205944,DAZ2,1.8920,0.288
ENSG00000071626,DAZAP1,0.1190,0.9999
ENSG00000183283,DAZAP2,0.7060,0.3637
ENSG00000092345,DAZL,0.2390,0.9945
ENSG00000006634,DBF4,0.2820,0.993
ENSG00000161692,DBF4B,1.1710,2.677e-11
ENSG00000123454,DBH,1.0050,3.335e-10
ENSG00000155368,DBI,1.4690,0.001394
ENSG00000113758,DBN1,0.2630,0.997
ENSG00000003249,DBNDD1,1.5310,6.35e-05
ENSG00000244274,DBNDD2,0.9590,0.008306
ENSG00000136279,DBNL,0.5530,0.01794
ENSG00000105516,DBP,0.8620,0.2338
ENSG00000138231,DBR1,1.0160,1.178e-08
ENSG00000137992,DBT,0.8160,1.047e-05
ENSG00000109851,DBX1,0.7680,0.06095
ENSG00000185610,DBX2,1.4060,6.056e-06
ENSG00000122741,DCAF10,0.3990,0.8038
ENSG00000100897,DCAF11,0.4980,0.006332
ENSG00000198876,DCAF12,0.8580,2.187e-06
ENSG00000198889,DCAF12L1,0.3090,0.954
ENSG00000198354,DCAF12L2,1.0400,0.005871
ENSG00000164934,DCAF13,0.8520,8.943e-10
ENSG00000132017,DCAF15,0.2720,0.9942
ENSG00000163257,DCAF16,1.4810,0.0003292
ENSG00000115827,DCAF17,0.8200,3.74e-07
ENSG00000119599,DCAF4,0.7410,9.281e-06
